,Negative,Neutral,Positive
"Lui di rimando avvicina il suo viso al mio, vuole baciarmi.",0.001599754672497511,0.46518823504447937,0.5332119464874268
Io indietreggio prontamente.,0.004502191208302975,0.9833840131759644,0.012113768607378006
"Eh no, caro.",0.5880536437034607,0.39612284302711487,0.015823543071746826
"Tutto d‘un tratto mi trovo a testa in giù, con i capelli penzolanti e la vista di un bel culetto sodo.",0.000372251495718956,0.004502557683736086,0.9951252341270447
Solo quando riconosco l‘abbigliamento del ragazzo comincio a dimenarmi.,0.32637548446655273,0.6686302423477173,0.004994273651391268
«Caleb! Mettimi immediatamente giù!» dico cercando di abbassare la gonna con le mani.,0.0023239643778651953,0.9956497550010681,0.0020262717735022306
«Se la smetti di dimenarti forse eviterai di mostrarmi il tuo intimo.,0.0050060502253472805,0.9932978749275208,0.0016961207147687674
"Non che mi dispiaccia, eh.» ridacchia tenendomi ferma per una coscia.",0.047774530947208405,0.21539698541164398,0.7368285059928894
Il mio viso si tinge di rosso per l‘imbarazzo e di colpo mi fermo.,0.960968017578125,0.032309308648109436,0.006722611840814352
Dove mi sta portando?,0.00048607942881062627,0.9968710541725159,0.0026428713463246822
"Caleb si ferma, e sfortunatamente non vedo niente se non il pavimento.",0.834967851638794,0.1531306505203247,0.011901501566171646
Mi scaraventa dentro la sua macchina e chiude lo sportello.,0.0042689889669418335,0.9906981587409973,0.005032802000641823
Ma sono questi i modi di comportarsi con una ragazza?«Ti porto a casa.» afferma mettendo in moto.,0.002645145868882537,0.9949563145637512,0.0023984722793102264
"«Non ce n‘è bisogno, mi porta Lydia.» dico guardandolo storto.",0.0039556692354381084,0.9878225922584534,0.00822173710912466
«Ti porto io a casa.» mi guarda negli occhi mentre pronuncia lentamente quelle parole.,0.0013714360538870096,0.9071199297904968,0.09150867164134979
"Lascio perdere e decido di accontentarlo, sono sicura che insisterà e non sono proprio in vena di litigi.",0.3637516498565674,0.4153123199939728,0.22093595564365387
"«Non farti abbindolare dalle parole di Bryan, ti userà e basta.» dice nel bel mezzo del tragitto.",0.003404156304895878,0.8908132910728455,0.10578260570764542
"Cosa gli importa di chi frequento?«Parli te...» dico tra me e me, lasciandomi scappare una risatina.",0.0026111153420060873,0.9958764314651489,0.0015125038335099816
"Mi lancia un‘occhiataccia e torna a guardare la strada, forse mi ha sentita.",0.055027637630701065,0.9374834895133972,0.007488860283046961
Ops.,0.0003089338424615562,0.9962350726127625,0.003456097561866045
«Sai solo cacciarti nei guai.,0.03140224516391754,0.9674524664878845,0.0011452926555648446
Ti stava mettendo le mani sotto al vestito.,0.0038691896479576826,0.9910842180252075,0.005046581383794546
"» dice brusco, facendo riferimento anche all‘episodio del Brick‘s.",0.06449907273054123,0.9313127994537354,0.004188160412013531
«I - io faccio quello che voglio!,0.00033426994923502207,0.9678586721420288,0.03180710971355438
Non sei nessuno per dirmi con chi devo stare e con chi no.» dico puntandogli un dito contro.,0.5483110547065735,0.4496167004108429,0.002072202041745186
«Ti ho solo avvertita.,0.0006693543982692063,0.9982530474662781,0.0010775035480037332
» dice non degnandomi di uno sguardo.,0.011965773068368435,0.9610350728034973,0.02699914388358593
Mi ammutolisco e torno a guardare fuori dal finestrino.,0.008880247361958027,0.8900923728942871,0.10102733969688416
Questo ragazzo è un caso perso.,0.9699879288673401,0.029762843623757362,0.000249142583925277
"In lontananza vedo un‘insegna familiare, siamo al Brick‘s.",0.0007241128478199244,0.9262812733650208,0.07299460470676422
«Perché siamo qui?» chiedo girandomi verso di lui.,0.0003733948105946183,0.9977994561195374,0.0018271604785695672
È già uscito dalla macchina.,0.011795880272984505,0.9719558954238892,0.01624825783073902
«Ho voglia di un frappè.» dice avviandosi verso l‘entrata.,0.0010009704856202006,0.96977299451828,0.02922612801194191
"Sgancio velocemente la cintura e lo seguo, non ho intenzione di rimanere qui da sola in questo parcheggio desolato.",0.8588878512382507,0.11365332454442978,0.027458876371383667
Lo sento ridacchiare.,0.008585329167544842,0.9542653560638428,0.03714926913380623
"«Che cazzo ti ridi?» chiedo, non essendo per niente divertita.",0.2550400197505951,0.7421607971191406,0.002799145644530654
«Vuoi essere forte ma te la fai sotto dalla paura.» dice non voltandosi.,0.03466344624757767,0.9607097506523132,0.004626804497092962
"Mi fermo con la bocca aperta, voglio dire qualcosa, ma dalle mie labbra non esce nessun suono.",0.024529367685317993,0.05480877310037613,0.9206618666648865
"«Allora, entri?» dice tenendomi la porta.",0.000281689950497821,0.9972163438796997,0.002501934301108122
Ritorno in me e lo supero non guardandolo in faccia.,0.010895664803683758,0.5391404628753662,0.44996389746665955
"Ogni gesto, ogni parola di questo ragazzo mi fa innervosire.",0.9740309715270996,0.02463740110397339,0.0013315442483872175
Con mio grande dispiacere noto che dietro il bancone non c‘è Brick.,0.9862478375434875,0.012442562729120255,0.001309639192186296
Solo lui poteva salvarmi da signor Tenebra.,0.05131368339061737,0.5618365406990051,0.3868498206138611
"«Un frappè al cioccolato, Den.» dice Caleb al barista.",0.00029608828481286764,0.9952640533447266,0.0044398526661098
«Anche per me.» dico subito dopo.,0.00045480948756448925,0.9823628067970276,0.017182419076561928
Che c‘è?,0.00039007532177492976,0.9962652325630188,0.003344760276377201
"Mi è venuta una strana voglia di cioccolato, okay?«Attenta ai grassi, cominci a pesare mia cara Alexandra.» dice avviandosi verso un tavolo.",0.0022043942008167505,0.28164559602737427,0.7161499261856079
«Mi chiamo Allison!» urlo mentre lo seguo.,0.0004070084250997752,0.9930431842803955,0.006549801677465439
"Si girano tutti verso di me, ed io per l‘imbarazzo mi nascondo dietro i lunghi capelli biondi.",0.09908299893140793,0.6701949834823608,0.23072205483913422
"Appena mi siedo, prendo la mia testa tra le mani.",0.0016881416086107492,0.9744071960449219,0.023904724046587944
Perché sono qui?«Mi fai esasperare.» dice armeggiando con il telefono.,0.013292466290295124,0.9861504435539246,0.0005570570356212556
«Io?,0.00034062116174027324,0.9971083998680115,0.002550952136516571
Io ti faccio esasperare?,0.005797483958303928,0.9914907813072205,0.002711776876822114
Forse è il contrario.» dico sbalordita.,0.02093111164867878,0.9616854190826416,0.017383474856615067
Non posso credere che lo abbia detto davvero.,0.009491552598774433,0.04072874039411545,0.9497796893119812
"Il ragazzo, che a quanto pare si chiama Den, ci porta le nostre ordinazioni e Caleb lo ringrazia con un sorriso.",9.88915198831819e-05,0.004326862748712301,0.9955742359161377
Sembra quasi una persona normale.,0.005885542370378971,0.13382059335708618,0.8602938055992126
Comincio a bere il mio frappè sotto lo sguardo attento del ragazzo che ho di fronte.,0.0005267969681881368,0.2175130397081375,0.781960129737854
«Sei la prima ragazza con cui bevo un frappè.,0.0002527932228986174,0.9961776733398438,0.003569472348317504
Sono tutte attente alla propria linea.»,0.0006249518482945859,0.7277690172195435,0.27160605788230896
Mi dice cominciando a sorseggiare il suo.,0.00112945178989321,0.7101048827171326,0.28876572847366333
Faccio spallucce mentre gioco con la ciliegina che ci hanno portato.,0.0001610096514923498,0.021642150357365608,0.9781967997550964
«Dovrei sentirmi onorata?»,0.00039861039840616286,0.1208776980638504,0.878723680973053
«Sì.» dice facendo formare un sorriso sghembo sulle labbra.,0.0005226098001003265,0.3740752339363098,0.6254021525382996
"Alzo gli occhi al cielo e continuo a guardare il fondo, ormai vuoto, del mio bicchiere.",0.000700547534506768,0.07746955752372742,0.9218299388885498
"«Da dove vieni?» mi chiede, guardandomi con occhi curiosi.",0.00027251205756329,0.9978079199790955,0.0019195290515199304
È davvero interessato alla mia vita privata?,0.0013756369007751346,0.7967580556869507,0.20186638832092285
Mi sembra quasi un miracolo.,0.00024378689704462886,0.006574805825948715,0.9931814074516296
"Ridacchio per i miei pensieri, e una volta essermi ripresa gli rispondo.",0.4646311104297638,0.5245363712310791,0.010832453146576881
"«Manhattan.» dico, e questa volta non sento nessuna emozione a pronunciare quel nome.",0.033301375806331635,0.3153013288974762,0.6513972878456116
«Ti piace il posto?» continua.,0.000510058831423521,0.7812821269035339,0.21820791065692902
«Diciamo che devo ancora ambientarmi...» sospiro mentre abbasso lo sguardo.,0.011750070378184319,0.9842202663421631,0.00402959156781435
"Sento gli occhi di Caleb bruciarmi addosso, e io cerco in tutti i modi di nascondere il mio viso tra i capelli.",0.8887994885444641,0.10886508971452713,0.0023353954311460257
"«E tu, sei nato qui?» sposto l‘attenzione su di lui.",0.0003314001369290054,0.9984639883041382,0.001204722560942173
«Sì.» «Okay.» dico sospirando.,0.0004509891732595861,0.9865002036094666,0.013048753142356873
«C - cosa?» chiedo.,0.00039316152106039226,0.9985042810440063,0.0011025955900549889
"Le gambe cominciano a tremare, il cuore mi martella forte nel petto.",0.6670249700546265,0.3019142150878906,0.031060783192515373
"«Sì, Allie.",0.00015433301450684667,0.9908655285835266,0.008980059996247292
Cole ha scommesso su di te.,0.0008621680899523199,0.5660994648933411,0.4330383241176605
Ha scommesso su Melody.» dice continuando a guardare alle mie spalle.,0.0005533118383027613,0.9908336997032166,0.00861311424523592
"Il suo sguardo è privo di emozioni, spento.",0.8625507354736328,0.13556571304798126,0.0018834889633581042
Sembra che ha appena visto un fantasma.,0.2257067710161209,0.7705802917480469,0.0037128739058971405
«Cosa ne faranno di me se Caleb non vincerà?»,0.00033800367964431643,0.998675525188446,0.000986432540230453
"«Non lo so, Allie.",0.0004216048400849104,0.9982333183288574,0.0013449880061671138
Non ne ho proprio idea.» mi guarda con occhi preoccupati e mi stringe forte.,0.2901270091533661,0.6674460768699646,0.04242688789963722
Ma io non faccio altro che pensare al fatto di essere stata presa come un oggetto.,0.011749589815735817,0.9841184616088867,0.004132023546844721
Io sono un premio.,0.0005719148321077228,0.0760444924235344,0.9233835339546204
Mi sciolgo dalla sua presa e cerco tra la folla Caleb.,0.0004970398149453104,0.9945789575576782,0.004924085922539234
Lo tiro dallo zaino e lui si volta verso di me con occhi severi.,0.0026410245336592197,0.994933545589447,0.002425439888611436
«Cosa vuoi?» sbotta nervoso.,0.012875402346253395,0.9853680729866028,0.0017564718145877123
«Cosa voglio?!,0.005344902630895376,0.9824417233467102,0.012213287875056267
"Caleb, sono un cazzo di premio.",0.5569725632667542,0.42795661091804504,0.015070904046297073
Un premio!» urlo mettendomi le mani nei capelli.,0.002063397318124771,0.1964593082666397,0.801477313041687
«Non urlare!» dice tappandomi la bocca con una mano.,0.005056772381067276,0.9871038794517517,0.007839367724955082
"Già, Allie.",0.0022327923215925694,0.8526059985160828,0.1451612412929535
Ti ricordo che state parlando di cose illegali.,0.977332592010498,0.022414790466427803,0.0002526261378079653
«Lo so bene cosa sta succedendo.,0.000529383250977844,0.3813799321651459,0.6180906891822815
Non devi preoccuparti.» «Certo che mi preoccupo!,0.003291286760941148,0.8931786417961121,0.10353010892868042
È solo colpa tua!» lo spingo per il petto con le lacrime agli occhi.,0.11225604265928268,0.829616904258728,0.05812716484069824
Lui mi prende per le spalle e mi mette contro lo sportello di una macchina con violenza.,0.46721339225769043,0.530915379524231,0.0018712214659899473
«Colpa mia?!,0.03571416810154915,0.9616799354553223,0.0026059476658701897
Sei tu quella che non è rimasta a casa a guardare film romantici.,0.043382082134485245,0.9433924555778503,0.0132254334166646
"È solo colpa tua se sei in mezzo a questo casino, capito?» dice minaccioso.",0.8350549340248108,0.16382378339767456,0.0011212612735107541
"Ed ha ragione, è solo colpa mia se sono finita in questo pasticcio.",0.9447031617164612,0.05397612228989601,0.001320688403211534
Ma il mio orgoglio non mi permette di rimanere in silenzio.,0.9371157884597778,0.060686368495225906,0.0021978477016091347
«Sei tu quello che non doveva colpire Mattew al Brick‘s!» dico poi.,0.0668654516339302,0.931906521320343,0.0012280043447390199
«Ti stavano portando via!»,0.007152967154979706,0.9922807812690735,0.0005662079202011228
"Deglutisco, e una lacrima riga la mia guancia.",0.9597986936569214,0.036985769867897034,0.0032155297230929136
«Cole ci ha visti quella sera allo stadio.,0.00014813851157668978,0.9970308542251587,0.0028210151940584183
E pensa che noi due siamo fidanzati.,0.0006335031357593834,0.997421145439148,0.0019453803543001413
"Uno della sua banda glielo ha confermato.» mi spiega, abbassando la voce.",0.0005175303667783737,0.9970846772193909,0.0023978231474757195
Lydia.,0.0003424911410547793,0.9940430521965027,0.005614524707198143
Lydia ha detto ad uno della sua banda che ero la ragazza del più forte.,0.001650715828873217,0.603629469871521,0.39471980929374695
"Oh, stupida me.",0.9886783957481384,0.010817308910191059,0.0005042838747613132
«Cosa dovrei fare ora?» chiedo guardandolo negli occhi.,0.0004086111730430275,0.9984631538391113,0.001128226751461625
"Esita prima di rispondere, si allontana da me e si sistema lo zaino in spalla.",0.0037694908678531647,0.9927176237106323,0.0035128211602568626
«Penserò io a tutto.,0.00028171984013170004,0.9900593757629395,0.009658820927143097
"Non preoccuparti.» dice tornando serio, per poi andarsene.",0.00881754606962204,0.9831610321998596,0.008021418005228043
"Sento lo sguardo di tutti gli studenti addosso, ed io non posso far altro che correre via.",0.036047231405973434,0.28396815061569214,0.6799845695495605
Con mio grande piacere noto che in casa non c‘è nessuno.,0.00082798907533288,0.0037711928598582745,0.9954008460044861
"Che posso fare, se non disperarmi?",0.0034704129211604595,0.9875224232673645,0.009007129818201065
"Passo l‘intero pomeriggio a piangere, a singhiozzare e a rimurginare sui miei sbagli.",0.8490588665008545,0.1473543643951416,0.003586808918043971
