"","frasi","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1356","Mando un messaggio a Trevor.""Sono andato via, puoi prendere la mia macchina.",0,0,0,0,0,0,0,1,0,0
"1357","""Esco dallo stadio con la Porsche e giro per la città, meglio guidare che fare disastri in giro.",0,0,0,0,0,0,0,0,0,0
"1358","Il lunedì mattina salto la scuola perché devo riportare la mia auto allo Stadio, e per tornare a casa devo per forza prendere un autobus.",1,0,0,1,0,0,0,2,1,1
"1359","Sono ancora molto nervoso, per questo preferisco non pensare a sabato.",0,1,0,1,0,0,0,0,1,1
"1360","È una serata da dimenticare.",0,0,0,0,0,0,0,0,1,0
"1361","Mi arriva una chiamata da Trevor, afferro il cellulare e rispondo.",0,0,0,0,0,0,0,0,0,0
"1362","«Fratello!» urla.",0,0,0,0,0,0,0,1,0,1
"1363","«Che c‘è?» chiedo subito.",0,1,0,0,0,0,1,0,1,1
"1364","Lo conosco da fin troppo tempo per capire che ha qualcosa da dirmi.",0,1,0,0,0,0,0,0,0,0
"1365","«Allie si è scusata.» dice.",0,0,0,0,0,0,0,0,0,0
"1366","«Non mi importa un cazzo.» faccio per attaccare ma Trevor continua.",1,0,1,1,0,0,1,0,1,0
"1367","«Ha detto che non lo ha fatto a posta.»",0,1,0,0,0,0,0,2,0,0
"1368","«Ho detto che non mi importa un cazzo di lei e delle sue scuse.» ringhio avvicinando la bocca al microfono.",1,0,1,1,0,0,2,1,1,0
"1369","Attacco e ripongo il telefono in tasca.",1,0,0,1,0,0,0,0,1,0
"1370","Più quella ragazza mi sta lontano, meglio è.",0,0,0,0,0,0,0,0,0,0
"1371","Controllando le notifiche scorgo un messaggio di Bryan.""Domani festa a casa mia.""Sicuramente è un messaggio inoltrato.",0,3,0,0,1,0,1,1,0,1
"1372","Ma chi è che fa festa nel bel mezzo della settimana?",0,1,0,0,1,0,1,0,0,1
"1373","È inutile che mi lamento, tanto so per certo che ci andrò.",0,0,2,2,0,3,0,0,4,0
"1374","Una volta arrivato a casa, entro in garage per prendere la mia Tesla, evitando mio padre per l‘ennesima volta.",0,0,0,1,0,0,0,1,0,0
"1375","Sono quattro giorni che non lo guardo in faccia.",0,0,0,0,0,0,0,0,0,0
"1376","Direzione?",0,0,0,0,0,0,0,0,0,0
"1377","Casa di Ronnie.",0,0,0,0,0,0,0,0,0,0
"1378","Ho bisogno di rilassarmi.-«Vai via?",0,0,0,0,0,0,0,0,0,0
"1379","Di già?» pignucola lei alle mie spalle.",0,0,0,0,0,0,0,0,0,0
"1380","«Sì, Ronnie. Esco.» dico infilando i pantaloni.",0,0,0,0,0,0,0,0,0,0
"1381","Questo pomeriggio è stata veramente noiosa, poteva sicuramente fare di meglio.",0,0,0,0,0,0,0,1,0,0
"1382","«Non è che resteresti un altro pò?» mi lascia un bacio sul braccio.",0,1,0,0,1,0,1,0,0,1
"1383","«Non posso, Ronnie.» dico freddo.",0,0,0,0,0,0,0,0,2,0
"1384","Sa meglio di me che il nostro non è un rapporto.",0,0,0,0,0,0,0,0,0,0
"1385","Solo sesso, zero sentimenti.",0,1,0,0,1,0,0,1,0,1
"1386","E il fatto che mi sia così appiccicata non fa altro che infastidirmi.",0,0,0,0,0,0,0,1,0,0
"1387","Sbuffa e si chiude in bagno.",0,0,0,0,0,0,0,0,0,1
"1388","Poco mi importa se ci è rimasta male.",4,0,2,4,0,5,0,0,6,0
"1389","Raccimolo tutte le cose che ho lasciato in giro per la stanza e salgo in macchina.",0,0,0,0,0,0,0,1,0,0
"1390","Raggiungo i miei amici al Brick‘s.",0,0,0,0,0,0,0,0,0,0
"1391","Al nostro solito tavolo ci sono Trevor, Bryan e... Lydia Collins?«Cosa ci fa lei qui?» chiedo a Trevor mentre la guardo dritta negli occhi.",0,0,0,0,0,0,0,1,0,1
"1392","«Stai calmo, Evans.",0,0,0,0,0,0,0,0,0,0
"1393","Stavo chiarendo con Trevor delle cose.» mi guarda assottigliando gli occhi.",0,0,0,0,0,0,0,0,0,0
"1394","Faccio spallucce, la sua presenza non mi tocca minimamente.",0,0,0,0,0,0,0,0,0,1
"1395","Da quanto ho capito era complice di Allie, anche lei è venuta.",0,0,0,0,0,0,0,0,0,0
"1396","«Tu cosa?!",0,0,0,0,0,0,0,0,0,0
"1397","Come facevi a sapere di quel posto?» urlo, ma dopo poco cerco di ricompormi perché ho lo sguardo di tutto il locale addosso.",2,0,1,1,0,1,2,0,1,0
"1398","«Non lo sapevo, cazzo!",1,0,1,1,0,0,1,0,1,0
"1399","Io e Allie volevamo solo divertirci.» risponde con il mio stesso tono di voce.",0,0,0,0,0,0,0,0,0,0
"1400","Faccio un sospiro e la lascio perdere, non ha senso continuare a litigare per questa cazzata.",3,2,2,2,0,3,1,1,3,2
"1401","«Ci sarete anche voi alla festa?» le chiede Bryan.",0,1,0,0,1,0,1,0,0,1
"1402","«Sì, ci saremo.»",0,0,0,0,0,0,0,0,0,0
"1403","""Convinti di essere uguali, siamo diversi ma complementari.",0,0,0,0,0,0,0,0,0,0
"1404","Io vivo il momento, tu pensi al domani.",0,3,0,0,1,0,0,1,0,1
"1405","Noi così vicini anche se da lontani.",0,0,0,0,0,0,0,0,0,0
"1406","Ho bisogno di te, non sono più me.""                                                            - Icaro, Irama ft.",0,0,0,0,0,0,0,0,0,0
"1407","Mr. RainAllie‘s Pov«Lydia, ti ho già detto di no!» urlo furiosa.",2,0,1,1,0,1,2,1,2,0
"1408","Mi ha appena chiamata dicendomi che siamo invitate a una festa.",0,1,0,0,1,0,1,0,0,1
"1409","Anzi, diciamo che ha accettato l‘invito per ferire l‘ego di Caleb.",1,1,0,1,0,1,0,0,1,1
"1410","Pff, ma chi lo tocca a quello.",0,0,0,0,0,0,0,0,0,0
"1411","«No, non mi interessa che lo hai fatto per dargli una lezione.»",0,1,0,0,0,0,0,2,1,1
"1412","Ma poi chi è che organizza una festa nel bel mezzo della settimana?",0,1,0,0,1,0,1,0,0,1
"1413","Solo Bryan può fare una cosa del genere.",0,0,0,0,0,0,0,0,0,0
"1414","Più sto lontana da quei due, meglio è.«Per favore, Allie.",0,0,0,0,0,0,0,0,0,0
"1415","Non darmi buca.» sbuffo al suo ennesimo imploro.",0,0,0,0,0,0,0,0,0,0
"1416","«Ci penserò.» dico fredda, attaccandole in faccia.",0,0,0,0,0,0,0,0,0,0
"1417","So che non è un comportamento carino da parte mia, ma dai, almeno poteva avvisarmi o chiedermelo prima.",0,0,0,0,0,0,0,0,0,1
"1418","Dopo aver provato a studiare, fallendo miseramente, decido di cambiarmi e di andare a correre.",0,0,0,0,0,0,0,0,0,0
"1419","Corro verso il centro, e dopo dieci minuti circa sono da Brick.",0,0,0,0,0,0,0,1,0,1
"1420","Entro e per mia fortuna non noto il gruppo di Trevor.",0,2,0,0,3,0,3,1,1,4
"1421","Mi avvicino tutta sudata al bancone e chiedo un bicchiere d‘acqua e un frappè al cioccolato.",0,1,0,0,1,0,0,1,0,1
"1422","«Allora, Allie.",0,0,0,0,0,0,0,0,0,0
"1423","Come va?» mi chiede.",0,0,0,0,0,0,0,0,0,0
"1424","Guardando l‘entrata mi ricordo come Jacob mi ha coricata in spalla, per portarmi via, ma prontamente Caleb li ha fermati facendoli fuggire.",0,0,0,1,0,0,0,1,1,3
"1425","Mi tornano in mente le immagini di Mattew sanguinante, di Caleb che mi chiede come sto, di lui che mi riaccompagna a casa con la sua macchina...«Mi hanno riferito che un ragazzo stava per portarti via.» dice con un filo di dispiacere nella voce.",0,0,2,0,0,0,0,1,2,1
"1426","Mi porge il mio frappè e sospiro.",0,0,0,0,0,0,0,0,0,0
"1427","«Non ho avuto proprio le forze di gridare aiuto.",0,0,0,0,0,0,0,0,0,1
"1428","Non so perché le gente intorno non sia intervenuta.",0,0,0,0,0,0,0,0,0,0
"1429","» sento gli occhi bruciare, ma ricaccio indietro le lacrime.",0,0,1,0,0,0,0,0,1,0
"1430","Vivo in un mondo di gente ignorante, menefreghista, che davanti a scene del genere rimane indifferente per salvare il proprio culo.",1,1,3,0,2,2,0,2,4,2
"1431","Io invece mi farei a pezzi per il prossimo.",0,0,0,0,0,0,0,0,0,1
"1432","«Perché hanno paura, mia cara.",2,1,0,2,0,0,1,0,2,0
"1433","Quelli non sono di certo ragazzi affidabili.",0,0,0,0,0,0,0,0,0,0
"1434","Li conosco bene, sai?",0,0,0,0,0,0,0,0,0,0
"1435","Infondo non sono neanche così cattivi, è quello che fanno che li rende persone di cui non fidarsi.",0,0,0,0,0,0,0,0,0,0
"1436","Potrei essere arrestato per i piani loschi che architettano qua dentro, ma non posso neanche vietargli di entrare.",1,0,0,1,0,0,0,0,1,0
"1437","Alla fine sono essere umani anche loro.»",0,0,0,0,0,0,0,0,0,0
"1438","Mi sorride dolcemente mentre pulisce il piano di lavoro.",0,2,0,0,1,0,1,1,0,3
"1439","Guardo i suoi occhi e mi stupisco della sua bontà, della buona persona che è, così gentile e disponibile.",0,0,0,0,0,0,0,0,0,3
"1440","Pago il conto e dopo averlo salutato torno a casa, questa volta camminando.",0,0,0,0,0,0,0,1,0,0
"1441","Se mi metto a correre credo che vomiterò tutto il frappè.",0,0,0,0,0,0,0,0,0,0
"1442","- Sono sulla strada per andare a scuola e Trevor e Lydia mi stanno tempestando di messaggi.",0,0,0,0,0,0,0,1,0,0
"1443","Posso ignorarli sul telefono, ma a scuola no.",0,0,0,0,0,0,0,1,1,0
"1444","Infatti, appena varco il cancello della East side, mi si parano davanti con sorrisi a trentadue denti.",0,0,0,0,0,0,0,1,0,0
"1445","Visti così fanno un pò ridere.",0,0,0,0,0,0,0,0,0,0
"1446","«Allie, devi venire alla festa.» mi incita Trevor.",0,1,0,0,1,0,1,0,0,1
"1447","«Ti ha pagato per chiedermelo?» chiedo facendo un mezzo sorriso.",0,1,0,0,2,0,2,2,0,2
"1448","Si scambiano delle occhiate e poi fanno ""no"" con la testa.",0,0,0,0,0,0,0,0,1,0
"1449","Qui qualcosa mi puzza.",0,0,1,0,0,0,0,0,1,0
"1450","«Sul serio, Allie.",0,0,0,0,0,0,0,0,0,1
"1451","Ormai ho dato la mia parola.» mi supplica Lydia giungendo le mani.",0,0,0,0,0,0,0,1,0,1
"1452","«Okay, okay. Verrò.» accetto solo per farli contenti.",0,0,0,0,0,0,0,0,0,0
"1453","Lydia si aggrappa al mio collo e mi stringe così forte da togliermi il fiato.",0,0,0,0,0,0,0,1,0,1
"1454","La campanella avvisa l‘inizio delle lezioni e lei si stacca per lasciarmi andare.",0,2,0,0,0,0,0,0,0,0
"1455","«Grazie.» mi mima con la bocca.",0,0,0,0,0,0,1,0,0,0
"1456","Saluto i ragazzi alle mie spalle e mi dirigo verso la classe di matematica.",0,0,0,0,1,0,0,0,0,1
"1457","Mentre cammino nel corridoio vedo Caleb nella direzione opposta, guarda un punto indefinito alle mie spalle.",0,0,0,0,0,0,0,0,0,0
"1458","Provo a distogliere lo sguardo dai suoi occhi, ma proprio non ci riesco.",0,0,0,0,0,0,0,0,0,0
"1459","Nota la mia insistenza nel guardarlo e si gira nella mia direzione, lanciandomi un‘occhiata di fuoco.",0,0,0,1,0,0,0,0,0,1
"1460","Si, ma stai calmo.",0,0,0,0,0,0,0,0,0,0
"1461","Continuo per la mia strada ignorando il batticuore che mi è appena venuto.",0,0,0,0,0,0,0,0,0,0
"1462","L‘ultima classe è quella di educazione fisica, così mi dirigo verso il mio armadietto per prendere il cambio e posare i miei libri.",0,0,0,0,0,0,0,0,0,2
"1463","Ci troviamo tutti in palestra.",0,0,0,0,0,0,0,0,0,0
"1464","Questa volta ho fatto attenzione a mettere un reggiseno color nude sotto la maglietta bianca.",0,0,0,0,0,0,0,1,0,1
"1465","Ronnie mi guarda insieme alle sue due ochette, e io non posso far altro che stare zitta.",0,0,0,0,0,0,0,1,0,1
"1466","Il professore ci fa correre, e fortunatamente vedo dei risultati.",0,0,0,0,0,0,0,0,0,0
"1467","Andando a correre quasi tutti i pomeriggi riesco a tenere meglio il fiato e sento più resistenza nelle gambe.",1,0,0,0,0,0,0,0,1,1
"1468","Proprio mentre il professore mi fa i complimenti per il mio miglioramento, vedo la squadra di football della scuola fare il suo ingresso in palestra.",0,0,0,0,1,0,0,4,0,2
"1469","E il mio sguardo può finire solo nei suoi occhi, quelli di Caleb.",0,0,0,0,0,0,0,0,0,0
"1470","E appena lui si volta, io cado e sbatto il mento sull‘erba sintetica.",0,0,0,0,0,0,0,0,0,0
"1471","Perfetto, Allie.",0,1,0,0,1,0,0,1,0,1
"1472","Puoi ufficialmente dichiararti morta.",0,0,0,0,0,0,0,0,0,0
"1473","«Non se ne parla.",0,0,0,0,0,0,0,0,0,0
"1474","Questa sera metterò qualcosa di decente.» dico incrociando le braccia al petto.",0,0,0,0,0,0,0,0,0,1
"1475","I vestiti che ha Lydia sono tutti corti e striminziti.",0,0,0,0,0,0,0,0,0,0
"1476","Ci stiamo preparando per andare alla festa.",0,1,0,0,1,0,1,0,0,1
"1477","Sinceramente non so come abbia fatto a convincere i miei genitori a mandarmi.",0,1,0,0,0,0,0,2,0,1
"1478","Forse perché hai detto loro che la festa finiva entro mezzanotte?",0,1,0,0,1,0,1,1,0,1
"1479","Probabile.",0,0,0,0,0,0,0,0,0,0
"1480","È la seconda bugia che profilo loro e comincio a sentirmi in colpa, davvero.",2,0,3,0,0,2,0,0,3,0
"1481","Dopo l‘immensa figura di merda fatta davanti ai ragazzi più fighi della scuola, lo strafottente di nome Caleb si è messo a ridere di gusto, trattenendosi la pancia con le mani.",1,1,2,0,1,0,0,2,2,1
"1482","Lo stesso ha fatto Ronnie, coprendosi la bocca con la mano curata.",0,0,0,0,0,0,1,1,0,0
"1483","Meglio dimenticare.",0,0,0,0,0,0,0,0,1,0
"1484","Mi avvicino all‘armadio di Lydia e scruto i suoi vestiti, prendendo in mano il meno peggio.",0,0,0,1,0,1,0,0,1,0
"1485","È un vestitino nero, gonna corta e ampia e una profonda scollatura sulla schiena.",0,0,0,0,0,1,0,0,1,0
"1486","Le maniche sono fatte di un tessuto semi trasparente.",0,0,0,0,0,0,0,0,0,0
"1487","Lo indosso e devo dire che mi piace.",0,0,0,0,0,0,0,0,0,0
"1488","Lydia fa per porgermi un paio di tacchi a spillo, ma questa volta ho deciso che metterò le mie amate Vans.",0,0,0,0,0,0,0,0,0,0
"1489","Rinuncio a quei cosi infernali.",0,0,0,0,0,0,0,0,0,0
"1490","Già è tanto che ci vado a questa stupida festa.",0,1,0,0,1,0,1,0,0,1
"1491","«Sei bellissima.",0,0,0,0,0,0,0,0,0,0
"1492","» dice piastrando l‘ultima ciocca di capelli, ora liscissimi.",0,0,0,0,0,0,0,0,0,0
"1493","Passo un pò di mascara, metto l‘eyeliner e il lucidalabbra.",0,0,0,0,0,0,0,0,0,0
"1494","Direi di esser pronta.",0,0,0,0,0,0,0,0,0,0
"1495","«Anche tu non sei male.",4,0,2,4,0,5,0,0,6,0
"1496","» affermo facendole fare un giro su se stessa.",0,0,0,0,0,0,0,0,0,0
"1497","Saluta Candy intenta ad infornare i biscotti e ce ne andiamo.",0,0,0,0,0,0,0,0,0,0
"1498","«La festa è in spiaggia?» chiedo guardando il paesaggio fuori dal finestrino.",0,1,0,0,2,0,1,0,0,1
"1499","«No, è a casa di Bryan.» risponde lei.",0,0,0,0,0,0,0,0,1,0
"1500","Ricordo perfettamente il tragitto verso casa sua.",0,0,0,0,0,0,0,0,0,1
"1501","Una volta arrivate, parcheggiamo la macchina e scendiamo.",0,0,0,0,0,0,0,1,0,0
"1502","La grande casa straborda di gente, c‘è chi fuma, chi ride, chi parla e chi vomita.",0,0,0,0,0,0,0,0,0,0
"1503","Passiamo nel vialetto che porta verso l‘entrata della casa, e subito una forte puzza di alcool e sudore riempe le mie narici.",0,1,1,1,0,0,1,1,2,2
"1504","Sto per vomitare.",0,0,0,0,0,0,0,0,0,0
"1505","Lydia si guarda in giro in cerca di qualcuno, io invece la seguo come un cagnolino.",0,0,0,0,0,0,0,0,0,0
"1506","Noto Trevor intento a parlare con una ragazza, così mi avvicino a lui.",0,0,0,0,0,0,0,0,0,2
"1507","«Ciao Trev.»",0,0,0,0,0,0,0,0,0,0
"1508","Lo saluto.",0,0,0,0,1,0,0,0,0,1
"1509","La ragazza davanti a lui mi sorride.",0,0,0,0,0,0,0,0,0,0
"1510","«Ciao Allie, lei è Britney.» dice presentandomela.",0,0,0,0,0,0,0,0,0,0
"1511","Le stringo la mano e decido di lasciarli da soli, non voglio disturbare Trevor con la sua nuova conquista.",1,0,0,1,0,0,0,0,1,0
"1512","Quando mi giro, noto con mia grandissima sfortuna che Lydia si è seduta in una cerchia composta precisamente da: Bryan, Liam, Ronnie, Caleb e altre due ragazze che non conosco.",0,0,0,0,0,0,0,0,0,1
"1513","Mi avvicino con passo deciso e mi siedo accanto alla mia amica sotto lo sguardo di tutti.",0,0,0,0,0,0,0,0,0,0
"1514","Caleb sbuffa e lo trucido con lo sguardo.",0,0,0,0,0,0,0,0,0,0
"1515","«Perché la ragazzina è qui con noi?» ridacchia Ronnie, seguita dalle altre ragazze.",0,0,0,0,0,0,0,0,0,0
"1516","«Abbiamo la stessa età, cogliona.",0,0,0,0,0,0,0,0,0,0
"1517","Non chiamarmi ragazzina.» sputo acida.",0,0,1,0,0,0,0,0,0,0
"1518","Wow, sono veramente...",0,0,0,0,0,0,0,0,0,0
"1519","maleducata questa sera.",0,0,0,0,0,0,0,0,0,0
"1520","La bionda tinta tira fuori il peggio di me.",0,0,0,1,0,1,0,0,1,0
"1521","Non credo che resisterò molto insieme a questa massa di imbecilli.",0,0,0,0,0,0,0,1,0,1
"1522","Lydia mi da una gomitata sul fianco per farmi stare zitta.",0,0,0,0,0,0,0,0,0,0
"1523","«La biondina ha carattere.» sussurra Bryan, ma capisco lo stesso quello che dice.",0,0,0,0,0,0,0,0,0,0
"1524","Liam mi guarda con uno sguardo di scuse.",0,0,0,0,0,0,0,0,0,0
"1525","«Mi hai dato della cogliona?» urla la bionda alzandosi di scatto.",0,0,0,0,0,0,0,0,0,0
"1526","«Vuoi che aggiunga altro?» continuo io, sfidandola.",0,0,0,0,0,0,0,0,0,0
"1527","«E tu... tu non chiamarmi biondina.",0,0,0,0,0,0,0,0,0,0
"1528","» dico, questa volta riferendomi a Bryan.",0,0,0,0,0,0,0,0,0,0
"1529","Lydia mi prende per le spalle e mi fa allontanare, mollo la sua presa ed esco da quella benedetta casa per conto mio.",0,0,0,0,0,0,0,1,0,0
"1530","Sarò sicuramente risultata ridicola ai loro occhi, ma non sono riuscita a trattenermi.",0,0,0,0,0,0,0,1,0,0
"1531","Perché diamine sono venuta a questa festa?",0,1,0,0,1,0,1,0,0,1
"1532","Non sono passati neanche dieci minuti che già mi sto stufando.",0,0,0,0,0,0,0,0,0,0
"1533","Vado sul retro, dove non c‘è traccia di vita se non un ragazzo che giace a terra collassato.",0,1,1,0,0,0,0,0,1,1
"1534","Mi appoggio con le spalle al muro guardando la luna ormai alta in cielo e faccio dei lunghi sospiri per calmare la rabbia che sento dentro.",1,0,0,0,0,0,0,0,2,2
"1535","Dopo poco Caleb sbuca fuori dall‘angolo, facendomi venire un infarto.",0,0,0,1,0,0,1,0,1,0
"1536","«Di solito non faccio questo effetto alle ragazze.",0,0,0,0,0,0,0,1,0,1
"1537","» dice accendendosi una sigaretta.",0,0,0,0,0,0,0,0,1,0
"1538","Lo ignoro completamente continuando a guardare il mare in lontananza, da qui c‘è una splendida vista.",0,0,0,0,0,0,0,1,0,3
"1539","«Hai un bel caratterino, eh?» continua.",0,0,0,0,0,0,0,0,0,0
"1540","Caleb Evans che vuole avere una conversazione con me?",0,0,0,0,0,0,0,0,0,0
"1541","Roba da matti.",0,0,0,0,0,0,0,0,0,0
"1542","«Solo con chi se lo merita.» dico non degnandolo di uno sguardo.",0,0,0,0,0,0,0,0,0,0
"1543","«E adesso vattene, tu, con il tuo ego smisurato.» affermo fredda, trovando non so dove il coraggio di sputare queste parole.",1,0,0,0,0,0,0,0,1,5
"1544","Caleb serra la mascella e aspira il fumo dalla sigaretta.",0,0,0,0,0,0,0,0,2,0
"1545","«Anche io me lo merito?» ridacchia, riferendosi al mio comportamento.",0,0,0,0,0,0,0,1,0,1
"1546","«Sì perché sei peggio di lei.» questa volta parlo guardandolo in faccia.",0,0,0,1,0,1,0,0,1,0
"1547","Butta il mozzicone a terra e si scaraventa su di me con prepotenza.",0,0,0,0,0,0,0,0,1,1
"1548","«Tu non mi conosci, ragazzina.» sussurra minaccioso al mio orecchio.",1,0,0,1,0,0,0,0,1,0
"1549","E io non posso far altro che ammutolirmi sotto la sua grande stazza.",0,0,0,0,0,0,0,0,0,0
"1550","«Allontanati da me, subito.» affermo con voce tremolante.",0,1,0,0,0,0,1,0,1,1
"1551","«Mhmh...» inclina leggermente il viso mentre si inumidisce le labbra.",0,0,0,0,0,0,0,0,0,0
"1552","«Caleb, non sto giocando.",0,0,0,0,0,0,0,0,0,0
"1553","» dico, cercando di allontanarlo appoggiando le braccia sul suo petto marmoreo.",0,0,0,0,0,0,0,0,0,0
"1554","Ma niente, non si sposta di un centimetro.",0,0,0,0,0,0,0,0,0,0
"1555","«Neanche io sto giocando.» sussurra al mio orecchio.",0,0,0,0,0,0,0,0,0,0
"1556","Si avvicina così tanto al mio viso che posso giurare che le nostre labbra si siano toccate.",0,0,0,0,0,0,0,1,0,1
"1557","«Caleb?",0,0,0,0,0,0,0,0,0,0
"1558","Tesoro, dove sei?» cinguetta Ronnie sbucando fuori dall‘angolo.",0,1,0,0,1,0,0,1,0,1
"1559","Caleb si stacca da me, facendomi tornare a respirare.",0,0,0,0,0,0,0,0,0,0
"1560","Sono ancora incollata al muro, con il fiatone e il cuore a mille nel petto.",0,0,0,0,0,0,0,0,0,1
"1561","È la seconda volta.",0,0,0,0,0,0,0,0,0,0
"1562","La seconda volta che succede.",0,0,0,0,0,0,0,0,0,0
"1563","Il ragazzo se ne va come se non fosse successo niente, passando le mani sulle tasche.",0,1,1,0,1,0,0,0,1,1
"1564","«Te la spassi con la sfigata?» dice Ronnie sotto il braccio di Caleb.",0,0,0,0,0,0,0,0,0,0
"1565","Decido di non darle corda e di far finta di non aver ascoltato le sue parole.",1,0,0,0,0,0,0,0,1,0
"1566","Lydia esce dalla finestra al mio fianco.",0,0,0,0,0,0,0,0,0,0
"1567","«Finalmente ti ho trovata!",0,0,0,0,0,0,0,0,0,0
"1568","Ma dove ti eri cacciata?» mi chiede appoggiando le mani sulle mie spalle.",0,0,0,0,0,0,0,0,0,0
"1569","«Sono venuta a prendere una boccata d‘aria, tutto okay.» dico mostrandole un sorriso tirato.",0,1,0,0,2,0,2,2,0,2
"1570","Le spiego che voglio rimanere un altro pò da sola e se ne va senza fare obiezioni.",0,0,0,0,0,0,0,0,0,0
"1571","Mentre guardo una piccola fogliolina farsi trasportare dal vento, ripenso al comportamento di Caleb.",0,0,0,0,0,0,0,0,0,0
"1572","Mi da tremendamente fastidio il fatto che lui mi faccia questo effetto.",2,0,1,0,0,0,0,1,2,0
"1573","Ma sono più che sicura che questa è solo attrazione.",0,0,0,0,0,0,0,0,0,1
"1574","Attrazione fisica.",0,0,0,0,0,0,0,0,0,2
"1575","Sento ancora il suo profumo tra i miei capelli, i suoi occhi scuri puntati nei miei e le sue labbra piene sussurrarmi quelle parole.",1,0,0,0,0,1,0,0,2,1
"1576","Rientro in casa in cerca di Lydia ma non la trovo da nessuna parte.",0,0,0,0,0,0,0,0,0,0
"1577","Vado a cercare al piano superiore, ma sinceramente ho paura ad aprire le porte.",2,5,0,2,0,0,1,1,2,3
"1578","Chissà quale scena raccapricciante mi si piazzerà davanti.",0,0,0,0,0,0,0,0,0,0
"1579","Giro a destra per controllare il bagno ma vado addosso a qualcosa.",0,0,0,0,0,0,0,0,0,1
"1580","O meglio, qualcuno.",0,0,0,0,0,0,0,0,0,0
"1581","Quando alzo lo sguardo incontro nuovamente i suoi occhi, per la terza volta in questa serata.",1,0,0,0,0,0,0,0,1,0
